Fund Holdings as of,"09/Jan/2026"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Shares,Price,Location,Exchange,Market Currency
"4763","JINAN ACETATE CHEMICAL LTD","Materials","Equity","2,528,369.37","0.01","2,528,369.37","1,526,310.00","1.66","Taiwan","Taiwan Stock Exchange","TWD"
"6414","ENNOCONN CORP","Information Technology","Equity","2,528,536.66","0.01","2,528,536.66","277,722.00","9.10","Taiwan","Taiwan Stock Exchange","TWD"
"1316","NEXTEER AUTOMOTIVE GROUP LTD","Consumer Discretionary","Equity","2,522,995.21","0.01","2,522,995.21","2,770,000.00","0.91","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"PSSA3","PORTO SEGURO SA","Financials","Equity","2,523,866.98","0.01","2,523,866.98","284,814.00","8.86","Brazil","XBSP","BRL"
"BIRET","BROOKFIELD INDIA REAL ESTATE TRUST","Real Estate","Equity","2,524,796.39","0.01","2,524,796.39","671,509.00","3.76","India","National Stock Exchange Of India","INR"
"600115","CHINA EASTERN AIRLINES CORP LTD A","Industrials","Equity","2,520,061.08","0.01","2,520,061.08","2,938,800.00","0.86","China","Shanghai Stock Exchange","CNY"
"3413","FOXSEMICON INTEGRATED TECHNOLOGY I","Information Technology","Equity","2,521,700.47","0.01","2,521,700.47","287,970.00","8.76","Taiwan","Taiwan Stock Exchange","TWD"
"PIK","PICK N PAY STORES LTD","Consumer Staples","Equity","2,521,820.53","0.01","2,521,820.53","1,660,871.00","1.52","South Africa","Johannesburg Stock Exchange","ZAR"
"ZFCVINDIA","ZF COMMERCIAL VEHICLE CONTROL SYST","Consumer Discretionary","Equity","2,516,732.26","0.01","2,516,732.26","15,931.00","157.98","India","National Stock Exchange Of India","INR"
"001430","SEAH BESTEEL HDS CORP","Materials","Equity","2,513,487.43","0.01","2,513,487.43","59,401.00","42.31","Korea (South)","Korea Exchange (Stock Market)","KRW"
"AKTR","AKTOR SA HOLDING COMPANY TECHNICAL","Industrials","Equity","2,506,742.21","0.01","2,506,742.21","219,732.00","11.41","Greece","Athens Exchange S.A. Cash Market","EUR"
"2350","SAUDI KAYAN PETROCHEMICAL","Materials","Equity","2,503,278.10","0.01","2,503,278.10","2,054,167.00","1.22","Saudi Arabia","Saudi Stock Exchange","SAR"
"AADI","ADARO ANDALAN INDONESIA","Energy","Equity","2,504,098.21","0.01","2,504,098.21","5,802,600.00","0.43","Indonesia","Indonesia Stock Exchange","IDR"
"EIDPARRY","EID PARRY INDIA LTD","Materials","Equity","2,499,571.78","0.01","2,499,571.78","239,836.00","10.42","India","National Stock Exchange Of India","INR"
"6004","CATRION CATERING HOLDING CO","Industrials","Equity","2,495,417.06","0.01","2,495,417.06","119,211.00","20.93","Saudi Arabia","Saudi Stock Exchange","SAR"
"002311","GUANGDONG HAID GROUP LTD A","Consumer Staples","Equity","2,488,393.59","0.01","2,488,393.59","324,298.00","7.67","China","Shenzhen Stock Exchange","CNY"
"6670","FUSHENG PRECISION LTD","Consumer Discretionary","Equity","2,485,955.90","0.01","2,485,955.90","299,000.00","8.31","Taiwan","Taiwan Stock Exchange","TWD"
"6691","YANKEY ENGINEERING LTD","Industrials","Equity","2,487,349.94","0.01","2,487,349.94","134,959.00","18.43","Taiwan","Taiwan Stock Exchange","TWD"
"012750","S-1 CORP","Industrials","Equity","2,487,749.48","0.01","2,487,749.48","49,897.00","49.86","Korea (South)","Korea Exchange (Stock Market)","KRW"
"2492","WALSIN TECHNOLOGY CORP","Information Technology","Equity","2,483,645.62","0.01","2,483,645.62","633,580.00","3.92","Taiwan","Taiwan Stock Exchange","TWD"
"BOURSA","BOURSA KUWAIT SECURITIES COMPANY","Financials","Equity","2,474,282.17","0.01","2,474,282.17","212,942.00","11.62","Kuwait","Kuwait Stock Exchange","KWD"
"6188","QUANTA STORAGE INC","Information Technology","Equity","2,475,871.33","0.01","2,475,871.33","687,000.00","3.60","Taiwan","Gretai Securities Market","TWD"
"000933","HENAN SHENHUO COAL & POWER LTD A","Materials","Equity","2,470,703.86","0.01","2,470,703.86","572,800.00","4.31","China","Shenzhen Stock Exchange","CNY"
"KEC","KEC INTERNATIONAL LTD","Industrials","Equity","2,470,887.98","0.01","2,470,887.98","322,904.00","7.65","India","National Stock Exchange Of India","INR"
"SRE","SALHIYA REAL EST","Real Estate","Equity","2,472,069.29","0.01","2,472,069.29","1,914,764.00","1.29","Kuwait","Kuwait Stock Exchange","KWD"
"PARKIN","PARKIN COMPANY","Industrials","Equity","2,472,400.72","0.01","2,472,400.72","1,508,493.00","1.64","United Arab Emirates","Dubai Financial Market","AED"
"601868","CHINA ENERGY ENGINEERING CORP LTD","Industrials","Equity","2,474,113.26","0.01","2,474,113.26","7,189,000.00","0.34","China","Shanghai Stock Exchange","CNY"
"002304","JIANGSU YANGHE BREWERY JOINT-STOCK","Consumer Staples","Equity","2,468,362.70","0.01","2,468,362.70","274,976.00","8.98","China","Shenzhen Stock Exchange","CNY"
"4017","DR SOLIMAN ABDEL KADER FAKEEH HOSP","Health Care","Equity","2,469,299.53","0.01","2,469,299.53","279,593.00","8.83","Saudi Arabia","Saudi Stock Exchange","SAR"
"300442","RANGE INTELLIGENT COMPUTING TECHNO","Information Technology","Equity","2,464,889.97","0.01","2,464,889.97","248,400.00","9.92","China","Shenzhen Stock Exchange","CNY"
"8313","RASAN INFORMATION TECHNOLOGY","Financials","Equity","2,460,366.39","0.01","2,460,366.39","78,860.00","31.20","Saudi Arabia","Saudi Stock Exchange","SAR"
"500048","BEML LTD","Industrials","Equity","2,462,987.19","0.01","2,462,987.19","123,919.00","19.88","India","Bse Ltd","INR"
"006360","GS ENGINEERING & CONSTRUCTION CORP","Industrials","Equity","2,463,213.39","0.01","2,463,213.39","192,380.00","12.80","Korea (South)","Korea Exchange (Stock Market)","KRW"
"SIB","SHARJAH ISLAMIC BANK","Financials","Equity","2,451,236.29","0.01","2,451,236.29","2,894,981.00","0.85","United Arab Emirates","Abu Dhabi Securities Exchange","AED"
"1199","COSCO SHIPPING PORTS LTD","Industrials","Equity","2,451,635.00","0.01","2,451,635.00","3,278,000.00","0.75","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"450080","ECOPRO MATERIALS LTD","Industrials","Equity","2,445,751.12","0.01","2,445,751.12","69,248.00","35.32","Korea (South)","Korea Exchange (Stock Market)","KRW"
"HONAUT","HONEYWELL AUTOMATION INDIA LTD","Information Technology","Equity","2,446,226.36","0.01","2,446,226.36","6,584.00","371.54","India","National Stock Exchange Of India","INR"
"1672","ASCLETIS PHARMA INC","Health Care","Equity","2,440,442.07","0.01","2,440,442.07","1,511,000.00","1.62","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"600438","TONGWEI LTD A","Information Technology","Equity","2,440,924.19","0.01","2,440,924.19","817,194.00","2.99","China","Shanghai Stock Exchange","CNY"
"INTELLECT","INTELLECT DESIGN ARENA LTD","Information Technology","Equity","2,442,209.95","0.01","2,442,209.95","239,480.00","10.20","India","National Stock Exchange Of India","INR"
"KTC.R","KRUNGTHAI CARD NON-VOTING DR PCL","Financials","Equity","2,437,117.40","0.01","2,437,117.40","2,946,100.00","0.83","Thailand","Stock Exchange Of Thailand","THB"
"AEGN","AEGEAN AIRLINES SA","Industrials","Equity","2,435,643.45","0.01","2,435,643.45","143,112.00","17.02","Greece","Athens Exchange S.A. Cash Market","EUR"
"HUMANSOFT","HUMAN SOFT","Consumer Discretionary","Equity","2,430,045.92","0.01","2,430,045.92","282,190.00","8.61","Kuwait","Kuwait Stock Exchange","KWD"
"600362","JIANGXI COPPER LTD A","Materials","Equity","2,428,147.38","0.01","2,428,147.38","299,700.00","8.10","China","Shanghai Stock Exchange","CNY"
"HAPV3","HAPVIDA PARTICIPACOES E INVESTIMEN","Health Care","Equity","2,428,200.77","0.01","2,428,200.77","852,601.00","2.85","Brazil","XBSP","BRL"
"AADHARHFC","AADHAR HOUSING FINANCE LTD","Financials","Equity","2,428,334.75","0.01","2,428,334.75","460,029.00","5.28","India","National Stock Exchange Of India","INR"
"WBO","WBH OVCON LTD","Industrials","Equity","2,424,290.80","0.01","2,424,290.80","229,402.00","10.57","South Africa","Johannesburg Stock Exchange","ZAR"
"6055","CHINA TOBACCO INTERNATIONAL (HK) L","Consumer Discretionary","Equity","2,415,722.70","0.01","2,415,722.70","526,000.00","4.59","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"6116","HANNSTAR DISPLAY CORP","Information Technology","Equity","2,416,170.08","0.01","2,416,170.08","7,279,000.00","0.33","Taiwan","Taiwan Stock Exchange","TWD"
"2038","FIH MOBILE LTD","Information Technology","Equity","2,416,193.51","0.01","2,416,193.51","963,400.00","2.51","Hong Kong","Hong Kong Exchanges And Clearing Ltd","HKD"
"AZZA3","AZZAS SA","Consumer Discretionary","Equity","2,417,360.84","0.01","2,417,360.84","546,396.00","4.42","Brazil","XBSP","BRL"
"1609","TA YA ELECTRIC WIRE & CABLE LTD","Industrials","Equity","2,413,600.22","0.01","2,413,600.22","2,003,890.00","1.20","Taiwan","Taiwan Stock Exchange","TWD"
"TANCO","TANCO HOLDINGS","Industrials","Equity","2,406,313.00","0.01","2,406,313.00","7,969,200.00","0.30","Malaysia","Bursa Malaysia","MYR"
"067310","HANA MICRON INC","Information Technology","Equity","2,397,790.35","0.01","2,397,790.35","129,494.00","18.52","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"9933","CTCI CORP","Industrials","Equity","2,399,108.56","0.01","2,399,108.56","2,401,576.00","1.00","Taiwan","Taiwan Stock Exchange","TWD"
"INOXWIND","INOX WIND LTD","Industrials","Equity","2,396,202.98","0.01","2,396,202.98","1,898,705.00","1.26","India","National Stock Exchange Of India","INR"
"DIRR3","DIRECIONAL ENGENHARIA SA","Consumer Discretionary","Equity","2,397,185.88","0.01","2,397,185.88","922,133.00","2.60","Brazil","XBSP","BRL"
"600703","SANAN OPTOELECTRONICS LTD A","Information Technology","Equity","2,392,256.56","0.01","2,392,256.56","1,084,000.00","2.21","China","Shanghai Stock Exchange","CNY"
"CNPF","CENTURY PACIFIC FOOD INC","Consumer Staples","Equity","2,393,124.63","0.01","2,393,124.63","3,554,000.00","0.67","Philippines","Philippine Stock Exchange Inc.","PHP"
"CXSE3","CAIXA SEGURIDADE PARTICIPACOES SA","Financials","Equity","2,393,476.05","0.01","2,393,476.05","792,103.00","3.02","Brazil","XBSP","BRL"
"SGML","SIGMA LITHIUM CORP","Materials","Equity","2,387,487.20","0.01","2,387,487.20","176,720.00","13.51","Brazil","NASDAQ","USD"
"AP.R","AP THAILAND NON-VOTING DR PCL","Real Estate","Equity","2,389,294.62","0.01","2,389,294.62","8,437,700.00","0.28","Thailand","Stock Exchange Of Thailand","THB"
"600219","SHANDONG NANSHAN ALUMINIUM LTD A","Materials","Equity","2,386,590.95","0.01","2,386,590.95","2,845,000.00","0.84","China","Shanghai Stock Exchange","CNY"
"TITAGARH","TITAGARH RAIL SYSTEMS LTD","Industrials","Equity","2,386,928.96","0.01","2,386,928.96","267,750.00","8.91","India","National Stock Exchange Of India","INR"
"MEZZAN","MEZZAN HOLDING CO","Consumer Staples","Equity","2,373,875.80","0.01","2,373,875.80","584,441.00","4.06","Kuwait","Kuwait Stock Exchange","KWD"
"VOLARA","CONTROLADORA VUELA COMPANIA DE AVI","Industrials","Equity","2,375,209.43","0.01","2,375,209.43","2,519,699.00","0.94","Mexico","Bolsa Mexicana De Valores","MXN"
"OSP.R","OSOTSPA PCL NON-VOTING DR","Consumer Staples","Equity","2,370,109.77","0.01","2,370,109.77","4,514,700.00","0.52","Thailand","Stock Exchange Of Thailand","THB"
"CARLSBG","CARLSBERG BREWERY MALAYSIA","Consumer Staples","Equity","2,370,778.94","0.01","2,370,778.94","556,300.00","4.26","Malaysia","Bursa Malaysia","MYR"
"383220","F&F LTD","Consumer Discretionary","Equity","2,368,722.01","0.01","2,368,722.01","53,968.00","43.89","Korea (South)","Korea Exchange (Stock Market)","KRW"
"6285","WISTRON NEWEB CORP","Information Technology","Equity","2,363,988.10","0.01","2,363,988.10","722,501.00","3.27","Taiwan","Taiwan Stock Exchange","TWD"
"000988","HUAGONG TECH LTD A","Information Technology","Equity","2,359,818.17","0.01","2,359,818.17","198,200.00","11.91","China","Shenzhen Stock Exchange","CNY"
"8422","CLEANAWAY LTD","Industrials","Equity","2,360,344.58","0.01","2,360,344.58","1,912,000.00","1.23","Taiwan","Taiwan Stock Exchange","TWD"
"9921","GIANT MANUFACTURING LTD","Consumer Discretionary","Equity","2,358,302.35","0.01","2,358,302.35","838,191.00","2.81","Taiwan","Taiwan Stock Exchange","TWD"
"2548","HUAKU DEVELOPMENT LTD","Real Estate","Equity","2,352,862.70","0.01","2,352,862.70","644,389.00","3.65","Taiwan","Taiwan Stock Exchange","TWD"
"3019","ASIA OPTICAL INC","Information Technology","Equity","2,353,151.25","0.01","2,353,151.25","529,794.00","4.44","Taiwan","Taiwan Stock Exchange","TWD"
"002466","TIANQI LITHIUM INDUSTRIES CORP A","Materials","Equity","2,354,902.09","0.01","2,354,902.09","280,100.00","8.41","China","Shenzhen Stock Exchange","CNY"
"4015","JAMJOOM PHARMA","Health Care","Equity","2,355,092.93","0.01","2,355,092.93","63,220.00","37.25","Saudi Arabia","Saudi Stock Exchange","SAR"
"DCP","DIS-CHEM PHARMACIES LTD","Consumer Staples","Equity","2,349,197.04","0.01","2,349,197.04","1,074,133.00","2.19","South Africa","Johannesburg Stock Exchange","ZAR"
"601872","CHINA MERCHANTS ENERGY SHIPPING LT","Energy","Equity","2,349,502.00","0.01","2,349,502.00","1,666,796.00","1.41","China","Shanghai Stock Exchange","CNY"
"SAPPHIRE","SAPPHIRE FOODS INDIA LTD","Consumer Discretionary","Equity","2,347,146.56","0.01","2,347,146.56","954,150.00","2.46","India","National Stock Exchange Of India","INR"
"TOASO.E","TOFAS TURK OTOMOBIL FABRIKASI A","Consumer Discretionary","Equity","2,347,684.16","0.01","2,347,684.16","366,966.00","6.40","Turkey","Istanbul Stock Exchange","TRY"
"601319","THE PEOPLES INSURANCE COMPANY (GRO","Financials","Equity","2,348,229.11","0.01","2,348,229.11","1,664,200.00","1.41","China","Shanghai Stock Exchange","CNY"
"600221","HAINAN AIRLINES HOLDING LTD A","Industrials","Equity","2,348,269.12","0.01","2,348,269.12","9,465,900.00","0.25","China","Shanghai Stock Exchange","CNY"
"NAVA","NAVA","Industrials","Equity","2,348,769.25","0.01","2,348,769.25","364,034.00","6.45","India","National Stock Exchange Of India","INR"
"267270","HD HYUNDAI CONSTRUCTION EQUIPMENT","Industrials","Equity","2,342,955.11","0.01","2,342,955.11","31,058.00","75.44","Korea (South)","Korea Exchange (Stock Market)","KRW"
"3939","WANGUO GOLD GROUP LTD","Materials","Equity","2,336,932.82","0.01","2,336,932.82","1,907,500.00","1.23","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"SCIENTX","SCIENTEX","Materials","Equity","2,337,239.47","0.01","2,337,239.47","2,681,900.00","0.87","Malaysia","Bursa Malaysia","MYR"
"IRB","IRB INFRASTRUCTURE DEVELOPERS LTD","Industrials","Equity","2,326,953.75","0.01","2,326,953.75","5,056,876.00","0.46","India","National Stock Exchange Of India","INR"
"1302","LIFETECH SCIENTIFIC CORP","Health Care","Equity","2,321,201.78","0.01","2,321,201.78","10,900,000.00","0.21","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"263750","PEARLABYSS CORP","Communication","Equity","2,321,463.84","0.01","2,321,463.84","89,670.00","25.89","Korea (South)","Korea Exchange (Kosdaq)","KRW"
"002709","GUANGZHOU TINCI MATERIALS TECHNOLO","Materials","Equity","2,323,945.01","0.01","2,323,945.01","364,680.00","6.37","China","Shenzhen Stock Exchange","CNY"
"603228","SHENZHEN KINWONG ELECTRONIC LTD A","Information Technology","Equity","2,318,218.00","0.01","2,318,218.00","216,100.00","10.73","China","Shanghai Stock Exchange","CNY"
"CABLE","GULF CABLE AND ELECTRICAL INDUSTRI","Industrials","Equity","2,315,801.29","0.01","2,315,801.29","345,014.00","6.71","Kuwait","Kuwait Stock Exchange","KWD"
"KIRLOSENG","KIRLOSKAR OIL ENGINES LTD","Industrials","Equity","2,311,259.48","0.01","2,311,259.48","180,132.00","12.83","India","National Stock Exchange Of India","INR"
"600426","SHANDONG HUALU-HENGSHENG CHEMICAL","Materials","Equity","2,313,436.37","0.01","2,313,436.37","485,060.00","4.77","China","Shanghai Stock Exchange","CNY"
"302440","SK BIOSCIENCE LTD","Health Care","Equity","2,313,610.05","0.01","2,313,610.05","70,210.00","32.95","Korea (South)","Korea Exchange (Stock Market)","KRW"
"5234","DAXIN MATERIALS CORP","Materials","Equity","2,307,753.10","0.01","2,307,753.10","200,000.00","11.54","Taiwan","Taiwan Stock Exchange","TWD"
"000617","CNPC CAPITAL LTD A","Financials","Equity","2,310,466.10","0.01","2,310,466.10","1,645,800.00","1.40","China","Shenzhen Stock Exchange","CNY"
"SUNDRMFAST","SUNDRAM FASTENERS LTD","Consumer Discretionary","Equity","2,304,397.45","0.01","2,304,397.45","223,331.00","10.32","India","National Stock Exchange Of India","INR"
"MAPI","MITRA ADIPERKASA","Consumer Discretionary","Equity","2,301,593.12","0.01","2,301,593.12","33,770,100.00","0.07","Indonesia","Indonesia Stock Exchange","IDR"
"AARTIIND","AARTI INDUSTRIES LTD","Materials","Equity","2,301,704.81","0.01","2,301,704.81","573,851.00","4.01","India","National Stock Exchange Of India","INR"
"CARBORUNIV","CARBORUNDUM UNIVERSAL LTD","Materials","Equity","2,302,916.28","0.01","2,302,916.28","257,989.00","8.93","India","National Stock Exchange Of India","INR"
"LACOMERUBC","LA COMER UBC","Consumer Staples","Equity","2,298,353.87","0.01","2,298,353.87","1,077,552.00","2.13","Mexico","Bolsa Mexicana De Valores","MXN"
"MTC.R","MUANGTHAI CAPITAL ORS NON-VOTING D","Financials","Equity","2,298,407.57","0.01","2,298,407.57","2,428,200.00","0.95","Thailand","Stock Exchange Of Thailand","THB"
"CRISIL","CRISIL LTD","Financials","Equity","2,296,627.19","0.01","2,296,627.19","43,661.00","52.60","India","National Stock Exchange Of India","INR"
"688126","NATIONAL SILICON INDUSTRY GROUP LT","Information Technology","Equity","2,289,927.65","0.01","2,289,927.65","675,800.00","3.39","China","Shanghai Stock Exchange","CNY"
"3406","GENIUS ELECTRONIC OPTICAL LTD","Information Technology","Equity","2,292,375.75","0.01","2,292,375.75","159,021.00","14.42","Taiwan","Taiwan Stock Exchange","TWD"
"DATAPATTNS","DATA PATTERNS INDIA LTD","Industrials","Equity","2,286,486.08","0.01","2,286,486.08","77,779.00","29.40","India","National Stock Exchange Of India","INR"
"3899","CIMC ENRIC HOLDINGS LTD","Industrials","Equity","2,287,090.61","0.01","2,287,090.61","1,674,000.00","1.37","China","Hong Kong Exchanges And Clearing Ltd","HKD"
"601669","POWER CONSTRUCTION CORPORATION OF","Industrials","Equity","2,288,273.42","0.01","2,288,273.42","2,966,100.00","0.77","China","Shanghai Stock Exchange","CNY"
"9925","TAIWAN SHIN KONG SECURITY LTD","Industrials","Equity","2,289,120.87","0.01","2,289,120.87","1,774,770.00","1.29","Taiwan","Taiwan Stock Exchange","TWD"
"INCO","VALE INDONESIA","Materials","Equity","2,289,300.00","0.01","2,289,300.00","6,104,800.00","0.38","Indonesia","Indonesia Stock Exchange","IDR"
"3563","MACHVISION INC","Information Technology","Equity","2,283,319.37","0.01","2,283,319.37","141,900.00","16.09","Taiwan","Taiwan Stock Exchange","TWD"
"6290","LONGWELL","Industrials","Equity","2,279,870.39","0.01","2,279,870.39","428,000.00","5.33","Taiwan","Gretai Securities Market","TWD"
"3376","SHIN ZU SHING LTD","Industrials","Equity","2,281,994.99","0.01","2,281,994.99","315,909.00","7.22","Taiwan","Taiwan Stock Exchange","TWD"
"5371","CORETRONIC CORP","Information Technology","Equity","2,275,038.65","0.01","2,275,038.65","823,400.00","2.76","Taiwan","Gretai Securities Market","TWD"
"161890","KOLMAR KOREA LTD","Consumer Staples","Equity","2,269,232.18","0.01","2,269,232.18","52,273.00","43.41","Korea (South)","Korea Exchange (Stock Market)","KRW"
